,AKDCM1 Index,AKDCM2 Index,AKDCM3 Index,AKDCM4 Index,AKDCM5 Index,AKDCM6 Index,CL1 Comdty,CL2 Comdty,CL3 Comdty,CL4 Comdty,CL5 Comdty,CL6 Comdty,CO1 Comdty,CO2 Comdty,CO3 Comdty,CO4 Comdty,CO5 Comdty,CO6 Comdty,DJISM1 Index,DJISM2 Index,DJISM3 Index,DJISM4 Index,DJISM5 Index,DJISM6 Index,FEJSM1 Index,FEJSM2 Index,FEJSM3 Index,FEJSM4 Index,FEJSM5 Index,FEJSM6 Index,FGJSM1 Index,FGJSM2 Index,FGJSM3 Index,FGJSM4 Index,FGJSM5 Index,FGJSM6 Index,FJMNM1 Index,FJMNM2 Index,FJMNM3 Index,FJMNM4 Index,FJMNM5 Index,FJMNM6 Index,FJSBM1 Index,FJSBM2 Index,FJSBM3 Index,FJSBM4 Index,FJSBM5 Index,FJSBM6 Index,FLJSM1 Index,FLJSM2 Index,FLJSM3 Index,FLJSM4 Index,FLJSM5 Index,FLJSM6 Index,FNJSM1 Index,FNJSM2 Index,FNJSM3 Index,FNJSM4 Index,FNJSM5 Index,FNJSM6 Index,FSEJM1 Index,FSEJM2 Index,FSEJM3 Index,FSEJM4 Index,FSEJM5 Index,FSEJM6 Index,FSGJM1 Index,FSGJM2 Index,FSGJM3 Index,FSGJM4 Index,FSGJM5 Index,FSGJM6 Index,FSLJM1 Index,FSLJM2 Index,FSLJM3 Index,FSLJM4 Index,FSLJM5 Index,FSLJM6 Index,FSNJM1 Index,FSNJM2 Index,FSNJM3 Index,FSNJM4 Index,FSNJM5 Index,FSNJM6 Index,FSSKM1 Index,FSSKM2 Index,FSSKM3 Index,FSSKM4 Index,FSSKM5 Index,FSSKM6 Index,FSWJM1 Index,FSWJM2 Index,FSWJM3 Index,FSWJM4 Index,FSWJM5 Index,FSWJM6 Index,FWJSM1 Index,FWJSM2 Index,FWJSM3 Index,FWJSM4 Index,FWJSM5 Index,FWJSM6 Index,HO1 Comdty,HO2 Comdty,HO3 Comdty,HO4 Comdty,HO5 Comdty,HO6 Comdty,QS1 Comdty,QS2 Comdty,QS3 Comdty,QS4 Comdty,QS5 Comdty,QS6 Comdty,REJSM1 Index,REJSM2 Index,REJSM3 Index,REJSM4 Index,REJSM5 Index,REJSM6 Index,RSQSM1 Index,RSQSM2 Index,RSQSM3 Index,RSQSM4 Index,RSQSM5 Index,RSQSM6 Index
6/7/2019,,,,,,,53,53.15,53.23,53.22,53.17,53.07,61.77,60.75,60.14,59.8,59.57,59.37,-1.78,-1.86,-2,-1.91,-1.74,-1.74,16.92,16.91,16.93,18.67,18.67,18.67,-5.23,-5.23,-5.23,-7.93,-9.18,-10.43,,,,,,,11.41,12.67,13.6,14.12,14.41,14.49,1.11,1.11,1.1,1.1,1.1,1.1,-0.02,-0.35,-0.55,-0.54,-0.53,-0.53,572.27,574.75,577.43,579.96,578.79,577.96,175.6,176.48,177.42,175.49,174.72,173.79,181.94,182.82,183.75,184.52,185,185.32,180.81,181.36,182.1,182.88,183.37,183.69,73.02,73.28,73.5,73.67,73.66,73.54,593.96,596.36,599.04,600.7,600.16,599.75,36.65,36.55,36.6,37.65,38.4,38.9,180.42,180.99,181.87,182.81,183.56,184.02,552.9,554.15,556,558.7,561.6,561.15,34.16,34.23,34.3,36.12,36.12,36.12,591.47,594.04,596.74,599.17,597.88,596.97
6/14/2019,,,,,,,52.49,52.74,52.9,52.96,52.98,52.96,61.57,60.69,60.18,59.9,59.71,59.55,-1.69,-1.84,-2,-1.93,-1.76,-1.73,19.93,19.5,19.06,20.1,20.1,20.1,-5.17,-5.17,-5.07,-8.02,-9.17,-10.17,,,,,,,12.42,13.42,14.22,14.69,14.96,15.04,1,1,1,1,1.01,1.01,0.22,0,-0.1,-0.1,-0.1,-0.1,580.57,582.57,584.67,586.38,585.13,584.42,176.47,177.22,178.21,176.02,175.38,174.75,182.63,183.39,184.27,185.04,185.55,185.93,181.86,182.39,183.18,183.94,184.45,184.82,73.28,73.44,73.59,73.74,73.73,73.63,596.32,598.25,600.31,600.95,600.65,600.69,37.85,37.45,37.15,37.25,38.25,39.2,180.89,181.59,182.35,183.25,184.02,184.54,559.95,560,562.25,565,566.35,565.35,35.67,35.36,35.09,36.33,36.33,36.34,594.14,596.17,598.25,600.03,598.73,597.83
6/21/2019,,,,,,,54.73,54.96,55.02,54.96,54.86,54.74,62.91,62.11,61.69,61.4,61.18,61,-1.53,-1.77,-2.01,-2,-1.77,-1.66,21.94,20.83,19.86,20.97,20.97,20.97,-5.25,-5.2,-5.2,-8.4,-9.4,-10.4,,,,,,,12.72,13.48,14.14,14.53,14.84,14.97,-0.6,0.05,0.06,0.06,0.07,0.07,0.3,0.12,-0.04,-0.04,-0.05,-0.05,592.86,594.17,595.75,597.38,595.92,594.92,181.1,181.95,182.78,180.28,179.8,179.13,185.75,187.2,188.04,188.74,189.27,189.61,186.65,187.27,187.95,188.64,189.15,189.48,75.19,75.28,75.38,75.47,75.5,75.46,610.4,612.12,613.86,614.74,613.82,613.35,38.8,38.1,37.3,37.65,38.2,38.75,185.14,185.8,186.62,187.45,188.15,188.66,569.45,571.7,574.1,577,576.15,574.35,37.62,36.55,35.47,36.38,36.38,36.38,609.22,610.57,612.04,613.47,611.99,610.98
6/28/2019,,,,,,,58.6,58.65,58.54,58.37,58.14,57.88,65.9,64.91,64.53,64.25,64,63.79,-1.43,-1.79,-2,-2.03,-1.85,-1.76,25.48,22.43,20.86,22.25,22.25,22.25,-5.18,-5.15,-5.15,-8.3,-9.3,-10.3,,,,,,,13.17,13.8,14.3,14.63,14.88,15,0.56,1.28,1.27,1.45,1.62,1.8,1.59,0.84,0.64,0.62,0.61,0.6,618.44,618.14,619.16,620.74,618.99,617.69,189.33,190.13,190.81,188.2,187.51,186.64,195.07,196.56,197.23,197.95,198.43,198.73,196.1,196.12,196.6,197.12,197.42,197.54,78.24,78.23,78.36,78.35,78.29,78.2,635.65,635.71,636.39,637.57,636.27,635.45,42.1,39.5,37.7,38.7,39.2,39.7,194.01,194.52,195.3,195.96,196.5,196.81,591.4,593.8,596.6,599.35,598.1,596.05,40.23,37.42,35.93,37.37,37.38,37.37,633.77,633.63,634.62,636.24,634.44,633.12
7/5/2019,,,,,,,57.55,57.63,57.57,57.47,57.31,57.1,63.76,63.44,63.2,62.97,62.78,62.59,-1.57,-1.86,-1.99,-1.88,-1.78,-1.7,22.5,21.24,21.77,22.19,22.22,22.22,-4.45,-4.5,-8.1,-9.34,-10.54,-8.79,,,,,,,13.59,13.95,14.15,14.3,14.5,14.74,2.2,1.96,2.19,2.43,2.66,2.89,2.19,1.78,1.77,1.77,1.76,1.76,605.93,607.49,608.43,607.21,606.01,605.02,187.23,187.88,184.86,183.95,182.9,184.18,193.88,194.34,195.15,195.72,196.1,195.87,193.87,194.16,194.73,195.06,195.21,194.74,76.85,76.93,76.84,76.73,76.66,76.61,623.46,624.8,625.89,624.68,623.97,625.05,39.3,37.85,38.6,39.05,39.55,41.65,191.1,191.8,192.48,193.06,193.39,193.53,578.65,581.35,584.4,587.4,586.35,584.35,38,36.36,37.01,37.38,37.52,40.36,622.16,623.31,624.3,623.02,621.94,623.76
7/12/2019,,,,,,,59.27,59.36,59.32,59.22,59.05,58.82,65.7,65.4,65.09,64.81,64.55,64.33,-1.31,-1.68,-1.86,-1.77,-1.76,-1.68,21.79,19,18.93,19.76,19.72,19.72,-2.75,-3.16,-6.32,-8.63,-9.89,-8.09,,,,,,,13.79,14.11,14.36,14.56,14.69,14.99,3.18,2.97,3.19,3.42,3.64,3.87,3.05,2.43,2.42,2.41,2.4,2.4,618.64,618.69,619.05,618.12,616.72,615.7,193.13,193.36,190.76,188.73,187.57,188.9,199.05,199.49,200.27,200.78,201.1,200.87,198.93,198.96,199.5,199.78,199.86,199.39,78.98,78.99,78.86,78.71,78.53,78.47,639.83,639.77,640.33,639.25,638.5,638.81,41.65,38.8,38.95,39.7,40.35,41.75,195.11,195.79,196.46,197.04,197.32,197.41,589.9,595.35,598.35,600.6,599.3,597.35,39.34,36.81,36.7,37.5,37.45,40.39,637.52,637.78,638.08,637.05,635.6,637.45
7/19/2019,,,,,,,56.98,57.1,57.11,57.07,56.95,56.76,63.78,63.36,63.01,62.69,62.42,62.2,-0.93,-1.42,-1.64,-1.56,-1.59,-1.61,23.44,19.58,19.06,20.02,19.87,19.87,-3.05,-3.9,-6,-8.55,-9.75,-8.2,,,,,,,14.22,14.43,14.66,14.77,14.8,14.91,2.2,2.14,2.38,2.63,2.87,3.11,2.97,2.25,2.25,2.25,2.25,2.25,610.81,609.34,608.73,607.52,605.69,604.37,188.06,187.92,186.32,183.98,182.84,183.95,193.31,193.96,194.71,195.16,195.45,195.26,194.07,194.06,194.57,194.78,194.83,194.4,77.5,77.33,77.1,76.88,76.63,76.42,627.95,626.78,626.28,625.05,624.25,623.27,43.65,40.1,39.7,40.65,41.55,41.9,190.02,190.81,191.53,192.04,192.25,192.3,585.7,588.15,590.75,589.2,586.65,585.3,41.67,38.06,37.61,38.6,38.45,40.37,625.98,624.74,624.19,623,621.15,621.74
7/26/2019,,,,,,,56.22,56.31,56.39,56.39,56.31,56.15,63.42,63.3,62.94,62.58,62.29,62.09,-0.94,-1.43,-1.59,-1.52,-1.5,-1.53,24.22,21.54,21.08,21.78,21.78,21.78,-2.7,-4.05,-6.21,-8.61,-9.66,-7.96,,,,,,,15.04,15.03,15.24,15.38,15.42,15.46,1.5,1.41,1.63,1.86,2.09,2.32,2.95,2.05,2.06,2.06,2.07,2.07,611.81,611.06,610.08,608.32,606.41,604.81,189.17,188.47,186.71,184.44,183.43,184.63,193.37,193.93,194.55,194.91,195.18,194.91,194.82,194.58,194.98,195.12,195.16,194.66,77.93,77.7,77.47,77.21,76.97,76.72,631.05,629.65,628.53,626.95,625.95,624.6,43.5,40.15,39.5,40.4,41.35,41.6,190.97,191.8,192.44,192.84,192.97,193.01,586.9,589.1,591.1,589.3,586.4,584.9,41.64,38.34,37.75,38.65,38.62,40.2,629.19,627.84,626.78,625.2,623.22,623.2
8/2/2019,,,,,,,56.62,56.68,56.68,56.6,56.44,56.24,63.2,62.92,62.44,62.04,61.74,61.54,-1.1,-1.47,-1.53,-1.48,-1.54,-1.56,25.68,23.48,23.04,23.49,23.48,23.48,-3.25,-5.15,-7.5,-9.39,-9.29,-7.84,,,,,,,15.22,15.3,15.48,15.64,15.72,15.6,1.5,1.56,1.8,2.04,2.28,2.52,2.45,1.94,1.94,1.94,1.94,1.94,613.45,611.85,609.58,607.3,605.05,603.13,188.72,187.35,185.23,183.37,183.23,183.88,193.47,194.06,194.53,194.8,194.81,194.24,194.42,194.44,194.67,194.7,194.47,193.67,77.8,77.5,77.2,76.88,76.53,76.25,630.87,629.12,626.79,624.61,622.78,621.51,43.1,40.75,40.25,40.8,41.2,41.85,191.05,191.99,192.5,192.73,192.77,192.53,589,590.9,592.55,590.3,587,585,41.29,39.09,38.65,39.08,39.36,40.1,629.06,627.46,625.19,622.88,620.94,619.76
8/9/2019,,,,,,,53.29,53.21,53.06,52.89,52.69,52.47,58.18,57.81,57.44,57.2,57.09,57.01,-1.7,-1.76,-1.58,-1.52,-1.54,-1.54,22.97,23.12,24.45,25.55,25.55,25.55,-5.14,-7.18,-8.88,-10.38,-8.48,-7.98,,,,,,,14.83,15.1,15.42,15.57,15.48,15.38,-0.11,-0.61,-0.61,-0.61,-0.6,-0.6,0.67,0.67,0.68,0.68,0.68,0.68,577.79,577.06,575.71,574.8,573.12,571.75,175.99,174.28,172.79,171.44,172.9,172.39,181.01,180.85,181.06,181.22,180.77,179.77,181.8,182.13,182.34,182.5,182.06,181.05,72.77,72.59,72.41,72.21,71.96,71.77,593.07,592.14,591.01,589.8,587.87,587.2,38.25,38.2,39.75,40.55,40.3,41,179.95,180.56,180.88,181.1,181.25,180.81,551.2,553.05,555,552.85,549.95,548.35,36.57,36.72,38.05,39.15,39.03,39.04,591.39,590.66,589.31,588.4,586.6,585.24
8/16/2019,,,,,,,55.32,55.29,54.98,54.62,54.25,53.91,59.24,58.85,58.41,58.09,57.91,57.8,-1.83,-1.82,-1.62,-1.56,-1.51,-1.52,23.02,23.15,24.3,25.48,25.48,25.48,-4.85,-6.65,-8.4,-9.96,-8.61,-8.11,,,,,,,15.44,15.74,16.06,16.21,16.2,16.05,-0.13,-0.63,-0.64,-0.65,-0.65,-0.66,-0.1,-0.66,-1.52,-1.52,-1.51,-1.5,588.26,587.15,585.09,583.76,581.44,579.58,178.7,177.25,175.7,174.28,175.13,174.5,183.42,183.27,183.46,183.59,183.08,181.95,183.45,183.24,182.58,182.72,182.22,181.1,74.04,73.89,73.65,73.37,73.12,72.86,602.9,601.85,599.78,598.33,596.07,594.9,37.65,37.85,39,40.05,40.1,40.8,183.01,183.74,184.09,184.3,184.44,183.92,562.4,564.3,562.35,559,556.7,554.7,35.54,35.67,36.83,38,38.25,38.24,600.78,599.67,597.61,596.28,594.21,592.34
8/23/2019,,,,,,,55.55,55.39,55.06,54.66,54.27,53.92,59.87,59.39,58.84,58.44,58.19,58.04,-1.58,-1.78,-1.66,-1.58,-1.55,-1.54,26.39,25.86,26.79,27.71,27.71,27.71,-4.05,-6.35,-8.6,-10.1,-8.5,-8,,,,,,,14.88,15.23,15.62,15.94,16,15.91,1.75,1.72,1.7,1.68,1.67,1.66,1.1,-0.1,-1.52,-1.53,-1.53,-1.53,591.94,591.01,589.17,587.73,585.47,583.57,180.62,178.67,176.57,175.12,176.14,175.47,186.42,186.74,186.87,186.9,186.3,185.13,185.77,184.92,183.65,183.7,183.11,181.94,74.33,74.08,73.83,73.59,73.31,73.08,605.61,604.5,602.61,601.09,599.4,597.89,40.05,39.36,40.23,41.08,41.64,42.04,184.03,184.73,185.07,185.23,185.3,184.71,563.5,565.95,563.95,560.75,558.7,556.8,37.87,37.35,38.28,39.2,39.7,39.7,603.43,602.5,600.66,599.22,597.46,595.55
8/30/2019,,,,,,,55.23,55.04,54.71,54.33,53.96,53.65,60.04,59.36,58.67,58.19,57.91,57.73,-1.62,-1.73,-1.64,-1.58,-1.59,-1.59,27.91,26.5,27.42,28.11,28.11,28.11,-3.82,-6.17,-8.38,-9.88,-8.43,-7.93,,,,,,,14.67,15.18,15.62,15.87,15.92,15.81,2.86,2.7,2.71,2.71,2.71,2.72,1.15,-0.01,-1.42,-1.42,-1.42,-1.42,593.89,591.63,589.45,587.43,584.91,582.91,180.38,178.25,176.14,174.65,175.45,174.72,187.05,187.12,187.22,187.24,186.6,185.37,185.35,184.42,183.09,183.11,182.47,181.24,74.35,74.12,73.8,73.5,73.15,72.88,606.33,604.13,601.98,599.96,598.2,596.7,40.35,39,39.95,40.65,41.4,41.9,183.03,183.77,184.02,184.12,184.15,183.52,562.75,564.5,562.4,558.95,556.6,554.75,38.93,37.51,38.44,39.13,39.91,39.9,604.91,602.64,600.46,598.44,596.71,594.71
9/6/2019,,,,,,,55.76,55.61,55.33,54.98,54.63,54.29,60.02,59.15,58.58,58.25,58.04,57.87,-2.03,-1.81,-1.67,-1.61,-1.62,-1.53,23.95,25.27,26.6,26.6,26.6,26.6,-6.2,-8.3,-9.7,-8.85,-8.2,-7.69,,,,,,,14.87,15.58,15.95,16.08,16,15.93,2.13,2.13,2.13,2.13,2.13,2.13,-1.24,-1.76,-1.76,-1.76,-1.75,-1.75,593.02,591.02,589.21,586.24,584.05,581.8,179.55,177.53,176.05,176.2,175.57,174.5,187.88,187.96,187.88,187.18,185.9,184.32,184.51,184.06,183.99,183.29,182.02,180.44,74.36,74.13,73.85,73.51,73.21,73,606.67,604.7,602.96,600.75,599.06,597.5,37.6,38.95,40.35,41.1,41.6,42.3,186.81,186.94,187.02,186.95,186.24,184.99,568.45,569.9,567.7,563.7,560.8,558.35,35.03,36.35,37.68,38.86,39.21,39.31,604.1,602.1,600.29,598.51,596.67,594.51
9/13/2019,,,,,,,56.19,56.11,55.86,55.52,55.15,54.8,61.28,60.34,59.74,59.35,59.07,58.86,-2.14,-1.89,-1.72,-1.65,-1.68,-1.57,23.44,25.33,26.73,26.73,26.73,26.73,-6.4,-8.25,-9.8,-8.85,-8.35,-7.85,,,,,,,15.22,15.91,16.4,16.57,16.49,16.43,0.63,0.65,0.66,0.67,0.68,0.69,-2.45,-2.39,-2.39,-2.38,-2.38,-2.37,607.09,605.03,602.96,599.96,597.52,594.86,184.4,182.44,180.64,180.75,179.83,178.64,191.43,191.33,191.11,190.27,188.87,187.18,188.35,188.29,188.06,187.22,185.81,184.12,76.21,75.92,75.63,75.29,74.94,74.69,620.31,618.3,616.09,614.09,612.14,609.98,36.65,38.6,39.85,40.85,41.35,41.85,190.5,190.52,190.43,190.2,189.36,187.96,589.8,587.35,584.5,580.15,577.15,574.6,35.16,36.52,37.9,38.86,39.37,39.53,618.82,616.22,614.13,612.1,610.16,607.66
9/20/2019,,,,,,,59.31,59.22,58.79,58.19,57.57,56.95,65.17,64.09,63.13,62.41,61.86,61.39,-1.73,-1.61,-1.54,-1.56,-1.75,-1.68,32.47,32.29,32.29,32.29,32.29,32.29,-5.52,-7.51,-8.89,-8.4,-8.1,-7.61,,,,,,,16.25,16.62,16.91,16.95,16.91,16.85,1.55,1.53,1.51,1.5,1.49,1.49,-1.47,-1.87,-1.88,-1.88,-1.88,-1.88,647.59,641.07,635.08,629.97,626.25,622.23,194.8,192.21,190,189.2,187.6,185.89,201.87,201.24,200.4,199.1,197.19,194.98,198.85,197.84,197.01,195.72,193.82,191.61,80.84,80.1,79.37,78.66,77.97,77.51,664.01,656.58,650.05,644.18,640.46,636.44,48.9,47.8,47.25,46.5,46.5,46.5,200.76,200.41,199.81,199.02,197.75,195.91,620.25,615.3,608.1,602.35,598.15,594.2,34.38,36.71,38.25,38.75,39.25,39.25,649.49,645.49,641.05,636.43,633.21,629.19
9/27/2019,,,,,,,56.95,56.78,56.37,55.9,55.4,54.91,62.98,62.01,61.09,60.42,59.94,59.56,-1.72,-1.58,-1.49,-1.49,-1.68,-1.54,33.18,32.26,31.66,31.66,31.66,31.66,-5.83,-8.13,-9.38,-8.93,-8.68,-8.18,,,,,,,16.18,16.67,16.98,17,16.93,16.84,3.8,3.16,3.13,3.11,3.09,3.08,-0.75,-1.4,-1.4,-1.39,-1.39,-1.39,631.73,625.16,618.89,613.79,610.04,606.15,189.73,186.66,184.48,183.59,181.97,180.33,199.36,197.95,196.99,195.63,193.74,191.59,194.81,193.4,192.47,191.12,189.26,187.12,78.62,78.01,77.33,76.65,75.96,75.58,645.1,638.32,632.22,626.99,623.25,619.36,46.55,45.42,44.99,44.86,44.87,44.87,196.3,195.83,195.08,194.17,192.84,190.99,602,598.55,591.75,586.45,582.25,578.2,44.32,43.58,42.93,42.6,42.66,42.67,642.87,636.48,630.15,624.73,621.05,617.16
10/4/2019,,,,,,,53.12,53.02,52.78,52.48,52.15,51.8,58.69,57.85,57.31,56.95,56.69,56.49,-1.77,-1.52,-1.44,-1.45,-1.45,-1.31,30.77,30.27,30.14,30.14,30.14,30.14,-7.52,-9.57,-8.87,-8.47,-8.12,-6.72,,,,,,,16.8,17.01,16.93,16.8,16.52,16.4,3.59,2.76,2.76,2.77,2.77,2.02,-0.17,-0.77,-0.77,-0.78,-0.78,-0.78,602.51,596.02,590.39,586.32,582.67,579.24,180.46,177.16,176.41,175.03,173.33,173.3,191.57,189.48,188.05,186.27,184.22,182.04,187.81,185.96,184.51,182.72,180.67,179.24,74.98,74.42,73.76,73.21,72.72,72.39,616.14,609.75,604.32,600.06,596.36,592.88,44.39,43.99,44.08,43.88,43.83,43.78,188.95,187.84,186.61,185.18,183.41,181.39,578.8,575.05,568.1,562.35,558.2,554.45,42.41,41.76,41.7,41.6,41.6,41.45,614.15,607.52,601.95,597.78,594.13,590.55
10/11/2019,,,,,,,53.24,53.26,53.13,52.94,52.74,52.51,58.9,58.44,57.94,57.59,57.35,57.14,-2.52,-2.09,-1.9,-1.87,-1.8,-1.56,22.68,23.27,23.27,23.27,23.27,23.27,-9.7,-11.52,-10.06,-9.16,-8.17,-6.67,,,,,,,16.57,16.69,16.65,16.55,16.39,16.41,3.4,1.14,1.15,1.16,1.16,0.23,-0.91,-1.27,-1.26,-1.26,-1.25,-1.25,600.23,594.38,588.87,585.14,581.35,577.84,180.77,177.28,177.1,176.13,174.98,175.07,193.87,189.94,188.32,186.45,184.32,181.97,189.56,187.52,185.9,184.04,181.9,180.5,75,74.57,74.02,73.55,73.11,72.88,616.23,612.82,607.5,603.74,600.06,596.54,38.68,41.72,41.9,41.88,41.98,41.98,192.22,190.37,188.67,187.03,185.19,183.06,589.15,582.4,574.5,568.55,564.15,560.1,36.02,36.61,39.24,39.36,39.36,39.52,613.57,607.71,604.84,601.23,597.45,594.08
10/18/2019,,,,,,,53.49,53.58,53.57,53.45,53.26,53.03,59.37,59.07,58.58,58.21,57.93,57.69,-3.03,-2.52,-2.25,-2.09,-1.9,-1.74,21.04,22.15,22.15,22.15,22.15,22.15,-10.86,-12.49,-11.28,-9.79,-8.29,-6.65,,,,,,,16.3,16.46,16.55,16.66,16.67,16.58,2.87,1.05,0.55,0.54,0.53,-0.42,-0.97,-1.54,-1.54,-1.54,-1.54,-1.54,601.55,597.23,592.71,589.36,585.72,581.99,181.01,178.18,177.88,177.58,176.89,177.13,194.74,191.72,189.72,187.91,185.71,183.36,190.91,189.13,187.62,185.83,183.65,182.24,74.89,74.67,74.34,74.05,73.75,73.4,620.61,617.54,613.29,609.88,606.24,602.52,40.09,42.46,42.73,42.67,42.68,42.68,193.26,191.97,190.78,189.28,187.48,185.29,584.75,577.35,572.4,568.55,564.95,561.2,38.87,38.34,40,40.02,40.02,40.07,619.38,613.41,610.56,607.23,603.58,599.91
10/25/2019,,,,,,,55.27,55.39,55.32,55.09,54.77,54.42,60.7,60.42,59.9,59.46,59.09,58.79,-3.49,-3.19,-2.71,-2.37,-2.07,-1.94,17.88,19.53,19.53,19.53,19.53,19.53,-10.2,-12.14,-10.78,-9.56,-8,-7.43,,,,,,,15.6,15.69,16.11,16.45,16.58,16.5,3.39,1.57,0.67,0.68,0.69,-0.24,-0.22,-0.61,-0.95,-0.95,-0.95,-0.96,607.27,604.1,600.08,596.75,592.89,588.77,184.77,181.74,181.62,181.01,180.36,179.51,198.36,195.46,193.07,191.25,189.05,186.69,194.75,193.28,191.45,189.62,187.41,185.98,75.63,75.28,75.21,75.11,74.89,74.46,628.42,625.26,623.53,620.29,616.54,612.23,39.03,40.7,42.98,43.08,43.18,43,196.29,195.01,193.91,192.42,190.6,188.4,592.5,585.5,581.1,577.8,574,570,39.23,39.08,40.53,40.6,40.7,40.53,628.37,623.43,620.84,617.6,613.82,609.54
11/1/2019,,,,,,,55.36,55.44,55.34,55.11,54.81,54.47,61.14,60.66,60.04,59.55,59.15,58.83,-2.69,-2.6,-2.37,-2.18,-2.04,-1.9,16.7,18.99,18.99,18.99,19.04,19.04,-11.04,-12.09,-10.47,-9.39,-8.33,-8.27,,,,,,,14.58,14.9,15.38,15.7,15.76,15.76,4.21,1.73,0.74,0.71,0.5,-0.28,-1.71,-2.45,-2.89,-2.87,-2.86,-2.85,594.37,593.83,591.3,588.5,585.02,581.5,180.87,178.96,179.24,178.47,177.6,176.45,196.12,192.78,190.45,188.56,186.43,184.45,190.19,188.6,186.82,184.98,183.07,181.87,75.05,74.76,74.65,74.46,74.13,73.79,619.13,617.51,616.53,613.73,610.17,606.63,39.93,41.18,42.75,42.75,42.7,42.69,192.86,192.05,191.21,189.88,188.03,186.13,582,578.05,575.6,573.65,570.4,566.8,39.38,39.33,40.3,40.25,40.2,40.19,618.58,615.66,614.08,611.23,607.67,604.13
11/8/2019,,,,,,,56.9,56.94,56.77,56.43,56.04,55.62,62.33,61.48,60.79,60.29,59.9,59.56,-0.67,-2.4,-2.17,-2.18,-2.19,-2.13,15.75,20.45,20.5,20.55,21.65,21.65,-12.44,-10.77,-9.76,-8.48,-7.87,-7.87,,,,,,,15.73,14.62,15.21,15.29,15.19,15.23,1.85,0.49,0.38,0.3,-0.7,-0.76,-1.94,-1.39,-1.39,-1.39,-1.39,-1.38,597.9,600.77,598.48,595.27,592.66,589.83,180.36,181.06,180.43,179.66,179.01,178.18,194.65,192.32,190.57,188.44,186.17,185.29,190.86,190.44,188.8,186.75,185.49,184.67,77.5,75.5,75.41,74.97,74.46,74.15,622.68,622.49,620.15,616.92,613.28,610.46,40.3,42.15,42.15,42.15,42.2,42.2,193.27,192.65,191.7,190.07,188.04,186.78,586,583.3,581.45,579.9,576.95,573.45,39.05,40.2,40.15,40.15,40.2,40.2,621.43,620.54,618.15,614.92,611.28,608.46
11/15/2019,,,,,,,57.05,57.13,57.01,56.73,56.39,56.02,62.44,61.58,60.91,60.44,60.09,59.78,-2.04,-1.9,-1.76,-1.6,-1.46,-1.38,14.6,18.35,19.2,20.15,21.25,21.25,-12.16,-10.68,-9.66,-8.39,-6.9,-6.9,,,,,,,13.68,14.6,15.17,15.52,15.63,15.69,3.92,2.76,2.78,2.8,1.88,1.89,-1.8,-0.97,-0.97,-0.97,-0.97,-0.97,593.6,596.04,595.22,593.83,591.75,589.02,179.41,180.26,180.1,179.77,180.18,179.45,195.49,193.7,192.54,190.96,188.96,188.24,189.77,189.97,188.79,187.18,186.11,185.38,75.7,75.65,75.56,75.4,75.12,74.84,618.17,618.01,616.82,614.83,612.48,609.87,39.05,40.25,40.75,41.2,42,42,191.8,191.43,190.79,189.61,188,186.94,582.05,579,577.75,576.1,573.75,570.95,38.05,38.5,39,39.45,40.25,40.25,617.17,616.26,615.07,613.08,610.73,608.12
11/22/2019,,,,,,,57.14,57.11,56.9,56.56,56.18,55.77,62.62,61.67,60.95,60.46,60.09,59.75,-2.3,-2.17,-2.03,-1.82,-1.69,-1.6,10.05,15.8,16.4,17.9,19.4,19.4,-12.08,-10.73,-9.68,-8.47,-6.97,-6.83,,,,,,,12.36,13.79,14.51,14.97,15.11,15.22,1,3.31,3.31,3.31,2.37,2.37,-2.36,-1.31,-1.31,-1.32,-1.32,-1.32,584.71,590,589.22,588.3,586.67,584.03,178.12,178.99,178.98,178.58,178.95,178.45,191.2,193.03,191.97,190.36,188.29,187.65,187.84,188.41,187.35,185.73,184.6,183.96,74.71,74.81,74.77,74.67,74.4,74.16,611.99,612.72,612.47,611.01,608.76,606.33,38.22,39.22,40.32,41.18,41.88,41.93,190.57,190.35,189.89,188.85,187.27,186.17,574.75,574.6,574.05,572.15,569.4,566.6,37.32,37.47,38.57,39.43,40.13,40.18,611.09,610.97,610.72,609.26,607.01,604.58
11/29/2019,,,,,,,57.43,57.35,57.13,56.82,56.46,56.05,63.66,62.52,61.84,61.33,60.93,60.55,-2.68,-2.55,-2.38,-2.14,-1.96,-1.85,5.2,13.2,14.45,15.5,19.75,19.75,-11.35,-10.7,-9.7,-8.69,-7.19,-6.95,,,,,,,12.52,14.03,14.67,15.09,15.22,15.3,3.55,4.02,3.99,3.96,3.01,2.99,-1.7,-0.95,-0.95,-0.96,-0.96,-0.96,588.65,596.22,595.79,594,594.7,591.68,182.02,182.32,182.22,181.54,181.73,181.09,196.92,197.03,195.9,194.19,191.93,191.03,191.67,192.06,190.96,189.27,187.97,187.08,75.85,75.93,75.88,75.74,75.45,75.14,622.83,623.06,622.46,620.68,618.21,615.1,37.8,38.4,39.45,40.45,41.5,41.5,193.26,193.1,192.76,191.66,189.99,188.69,583.6,583.35,582.9,580.5,577.35,574.2,36.9,36.8,37.85,38.85,39.75,39.75,621.93,621.46,620.87,619.08,616.46,613.35
