,DOESDIST Index,DOESDIS1 Index,DOESDIS2 Index,DOESDIS3 Index,DOESDIS4 Index,DOESDIS5 Index,DOESJETK Index,DOESJET1 Index,DOESJET2 Index,DOESJET3 Index,DOESJET4 Index,DOESJET5 Index,DOEPPERC Index,DOEPPCP1 Index,DOEPPCP2 Index,DOEPPCP3 Index,DOEPPCP4 Index,DOEPPCP5 Index,DOEPCRIN Index,DOEPCRP1 Index,DOEPCRP2 Index,DOEPCRP3 Index,DOEPCRP4 Index,DOEPCRP5 Index,DOEPGRIN Index,DOEPGRP1 Index,DOEPGRP2 Index,DOEPGRP3 Index,DOEPGRP4 Index,DOEPGRP5 Index,DOEPOPCP Index,DOEPOPP1 Index,DOEPOPP2 Index,DOEPOPP3 Index,DOEPOPP4 Index,DOEPOPP5 Index,DOEBKJET Index,DOEBDIST Index,DOEINICR Index,DOEINIPR Index,DOESTCRD Index,DOESTMGS Index,DOESFETH Index,DOESRESD Index,DOESPPEX Index,DOESOTHE Index,DOESESPR Index,DOESISPR Index,DOEICISP Index,DOEICESP Index,DOEICRP1 Index,DOEICRP2 Index,DOEICRP3 Index,DOEICRP4 Index,DOEICRP5 Index,DOEISPR Index,DOEISPRO Index,DOEIMGAS Index,DOEIGAS1 Index,DOEIGAS2 Index,DOEIGAS3 Index,DOEIGAS4 Index,DOEIGAS5 Index,DOEIFMOG Index,DOEIFMP1 Index,DOEIFMP2 Index,DOEIFMP3 Index,DOEIFMP4 Index,DOEIFMP5 Index,DOEIREFM Index,DOEIREF1 Index,DOEIREF2 Index,DOEIREF3 Index,DOEIREF4 Index,DOEIREF5 Index,DOEIREWA Index,DOEIREA1 Index,DOEIREA2 Index,DOEIREA3 Index,DOEIREA4 Index,DOEIREA5 Index,DOEIOTRF Index,DOEIRFO1 Index,DOEIRFO2 Index,DOEIRFO3 Index,DOEIRFO4 Index,DOEIRFO5 Index,DOEIOTHF Index,DOEICON1 Index,DOEICON2 Index,DOEICON3 Index,DOEICON4 Index,DOEICON5 Index,DOEICOWA Index,DOEICWA1 Index,DOEICWA2 Index,DOEICWA3 Index,DOEICWA4 Index,DOEICWA5 Index,DOEIED55 Index,DOEIE5P1 Index,DOEIE5P2 Index,DOEIE5P3 Index,DOEIE5P4 Index,DOEIE5P5 Index,DOEIGE55 Index,DOEIGEP1 Index,DOEIGEP2 Index,DOEIGEP3 Index,DOEIGEP4 Index,DOEIGEP5 Index,DOEICOOT Index,DOEIOCP1 Index,DOEIOCP2 Index,DOEIOCP3 Index,DOEIOCP4 Index,DOEIOCP5 Index,DOEIBLND Index,DOEIBCP1 Index,DOEIBCP2 Index,DOEIBCP3 Index,DOEIBCP4 Index,DOEIBCP5 Index,DOEIRBOB Index,DOEIRBP1 Index,DOEIRBP2 Index,DOEIRBP3 Index,DOEIRBP4 Index,DOEIRBP5 Index,DOEICBOB Index,DOEICBP1 Index,DOEICBP2 Index,DOEICBP3 Index,DOEICBP4 Index,DOEICBP5 Index,DOEIGTAB Index,DOEIGTP1 Index,DOEIGTP2 Index,DOEIGTP3 Index,DOEIGTP4 Index,DOEIGTP5 Index,DOEIOTBL Index,DOEIABP1 Index,DOEIABP2 Index,DOEIABP3 Index,DOEIABP4 Index,DOEIABP5 Index,DOEIFETH Index,DOEIFEP1 Index,DOEIFEP2 Index,DOEIFEP3 Index,DOEIFEP4 Index,DOEIFEP5 Index,DOEIJETK Index,DOEIJET1 Index,DOEIJET2 Index,DOEIJET3 Index,DOEIJET4 Index,DOEIJET5 Index,DOEIDIST Index,DOEIDIS1 Index,DOEIDIS2 Index,DOEIDIS3 Index,DOEIDIS4 Index,DOEIDIS5 Index,DOEIDL15 Index,DOEIL151 Index,DOEIL152 Index,DOEIL153 Index,DOEIL154 Index,DOEIL155 Index,DOEIDG15 Index,DOEIG151 Index,DOEIG152 Index,DOEIG153 Index,DOEIG154 Index,DOEIG155 Index,DOEIDG52 Index,DOEIG521 Index,DOEIG522 Index,DOEIG523 Index,DOEIG524 Index,DOEIG525 Index,DOEIDIG2 Index,DOEIDG21 Index,DOEIDG22 Index,DOEIDG23 Index,DOEIDG24 Index,DOEIDG25 Index,DOEIRESD Index,DOEIRES1 Index,DOEIRES2 Index,DOEIRES3 Index,DOEIRES4 Index,DOEIRES5 Index,DOEIPPPR Index,DOEIPRP1 Index,DOEIPRP2 Index,DOEIPRP3 Index,DOEIPR45 Index,DOEIOTOI Index,DOEIOOP1 Index,DOEIOOP2 Index,DOEIOOP3 Index,DOEIOOP4 Index,DOEIOOP5 Index,DOEIKERO Index,DOEILRGS Index,DOEITRPR Index,DOEITRP1 Index,DOEITRP2 Index,DOEITRP3 Index,DOEITRP4 Index,DOEITRP5 Index,DOEIGISP Index,DOEIGIP1 Index,DOEIGIP2 Index,DOEIGIP3 Index,DOEIGIP4 Index,DOEIGIP5 Index
10/12/2018,132638,42360,31158,42949,3477,12694,45500,11549,7337,15851,808,9954,88.8,74.8,70,96.9,98.5,91.5,16316,897,2966,9354,672,2427,16513,915,2865,9463,673,2597,18599,1224,4092,9762,683,2838,377,1305,5833,-3664,1074075,234156,24130,29426,79895,298394,1262983,1920617,7615,7615,852,2904,2174,381,1303,0,0,394,353,9,20,5,8,54,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,0,0,0,1,340,299,9,20,5,7,91,91,0,0,0,0,7,0,0,0,0,7,51,44,0,7,0,0,191,164,9,13,5,0,0,0,0,0,0,0,83,8,0,0,0,75,165,128,4,0,3,30,135,128,4,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,29,0,0,0,0,29,331,70,12,137,0,113,114,24,44,0,47,1021,90,46,710,0,175,0,40,2108,672,115,867,14,440,9723,1524,3019,3041,395,1744
10/19/2018,130376,41744,29380,43055,3469,12728,43896,12192,7322,14467,828,9087,89.2,77.8,74.1,95.9,95.5,91.3,16268,942,3114,9147,654,2412,16591,953,3034,9360,652,2592,18599,1224,4092,9762,683,2838,195,1440,5498,-3643,1079263,229330,23897,29243,79209,293462,1254990,1911466,7678,7678,844,2696,2594,347,1197,0,0,331,293,14,19,5,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,277,239,14,19,5,0,99,99,0,0,0,0,25,25,0,0,0,0,30,30,0,0,0,0,123,85,14,19,5,0,15,0,0,0,0,15,89,6,0,0,0,83,163,136,8,0,6,14,160,135,5,0,6,14,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,217,74,2,109,0,32,129,33,51,0,45,761,59,23,607,0,72,0,37,1705,601,99,735,22,249,9383,1444,2795,3329,370,1431
10/26/2018,126322,41439,28290,40753,3576,12263,42846,10689,6480,15681,693,9303,89.4,76.3,75.4,96.5,91.2,90.4,16417,928,3172,9330,622,2365,16625,934,3083,9421,623,2564,18599,1224,4092,9762,683,2838,243,1277,4859,-3655,1080939,226169,22746,28669,79793,292823,1248595,1903530,7344,7344,650,2646,2374,332,1342,0,0,363,247,10,103,3,0,54,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,0,3,0,0,309,196,10,100,3,0,19,19,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,198,85,10,100,3,0,0,0,0,0,0,0,100,13,0,0,0,87,141,121,11,0,8,0,138,120,9,0,8,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,232,74,2,109,0,46,184,31,117,0,36,679,132,53,465,1,29,0,75,1699,618,193,677,23,188,9043,1268,2839,3050,355,1530
11/2/2018,122857,40585,27597,39719,3572,11383,42309,11096,6769,14496,693,9255,90,74.5,77.3,96.7,87.9,92.5,16408,907,3214,9234,604,2449,16740,912,3164,9439,601,2624,18599,1224,4092,9762,683,2838,228,1306,5134,-3028,1086487,228021,23150,29710,80800,291067,1253429,1908129,7539,7539,506,2845,2573,455,1161,0,0,591,554,8,26,3,0,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,3,0,0,582,548,8,23,3,0,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,234,8,23,3,0,0,0,0,0,0,0,152,57,0,0,0,95,166,144,9,0,11,2,163,144,6,0,11,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,102,63,1,18,0,20,149,28,81,0,39,744,47,63,544,1,89,0,66,1904,894,162,588,27,233,9443,1399,3007,3161,482,1394
11/9/2018,119268,40249,26155,38007,3659,11199,39958,10131,6895,13494,605,8833,90.1,75.4,83.9,93.8,88,93.5,16432,916,3442,8967,600,2506,16765,922,3431,9157,601,2653,18602,1224,4092,9765,683,2838,159,1178,5402,-2764,1095386,226610,23514,27893,79795,288963,1252023,1905352,7452,7452,1081,2710,1896,375,1389,0,0,253,176,17,53,3,3,54,33,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,33,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,33,0,17,0,3,199,143,17,35,3,0,83,83,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,100,60,1,35,3,0,37,0,0,0,0,37,66,13,0,0,0,53,305,226,15,55,4,4,300,226,11,55,4,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,139,56,1,49,0,33,165,62,54,0,49,676,41,50,419,6,160,0,71,1641,575,138,576,23,329,9093,1656,2848,2472,398,1681
11/16/2018,119191,40278,25309,38326,3593,11685,39432,8740,6862,14427,566,8836,92.7,77.1,91.4,95.5,86,93.3,16855,942,3748,9086,586,2493,17245,944,3741,9324,587,2649,18602,1224,4092,9765,683,2838,225,1046,5585,-3370,1099477,225315,22791,28478,78203,287912,1251803,1904372,7554,7554,932,2732,2308,442,1140,0,0,247,231,3,10,1,2,54,46,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,0,5,0,2,193,185,3,5,1,0,58,58,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,128,122,1,5,1,0,0,0,0,0,0,0,120,46,0,0,0,74,104,85,6,3,6,3,102,85,5,3,6,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,258,83,10,146,0,19,131,41,53,0,37,972,30,31,828,2,81,0,46,1832,517,103,987,17,208,9386,1449,2835,3294,460,1347
11/23/2018,121801,40126,26795,39221,3718,11941,39710,10073,6897,12844,653,9243,95.6,86,95.7,97.3,86,96.2,17553,1051,3923,9389,588,2601,17789,1053,3915,9503,587,2731,18602,1224,4092,9765,683,2838,193,1715,5720,-4338,1101049,224551,22930,28682,77027,284935,1254237,1904801,8162,8162,896,2772,2489,407,1598,0,0,384,373,9,0,1,2,10,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,2,375,365,9,0,1,0,170,170,0,0,0,0,9,0,9,0,0,0,46,46,0,0,0,0,150,149,0,0,1,0,0,0,0,0,0,0,152,46,0,0,0,106,186,154,9,0,6,16,184,154,8,0,6,16,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,138,111,2,24,0,1,123,37,50,0,36,951,105,44,708,3,91,0,47,1934,826,116,732,19,241,10096,1722,2888,3221,426,1840
11/30/2018,125612,41983,28217,38412,4036,12963,38116,8254,6987,13823,590,8462,95.5,93.1,94.3,97.5,86.2,93.9,17487,1137,3867,9361,583,2539,17770,1139,3858,9518,588,2666,18602,1224,4092,9765,683,2838,195,1426,4016,-4227,1092723,226250,23030,28634,75356,281278,1245888,1895449,7219,7219,679,3011,1953,361,1215,0,0,189,135,0,40,1,13,11,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,2,178,126,0,40,1,10,27,25,0,0,0,2,27,19,0,0,0,8,8,8,0,0,0,0,116,74,0,40,1,0,0,0,0,0,0,0,77,28,0,0,0,49,436,370,10,0,3,53,283,220,7,0,3,53,110,110,0,0,0,0,42,39,3,0,0,0,0,0,0,0,0,0,77,36,1,2,0,38,170,50,63,0,57,670,144,46,439,1,41,0,69,1619,762,120,481,18,238,8838,1441,3131,2434,379,1453
12/7/2018,124137,39961,28809,38172,3985,13211,39002,9564,7370,12682,741,8646,95.1,85,97.9,95.6,92.3,94.8,17436,1025,4005,9252,630,2524,17698,1040,4005,9333,631,2690,18602,1224,4092,9765,683,2838,210,1431,5119,-3797,1091517,228337,22890,28233,72124,278793,1239905,1889468,7393,7393,693,3013,2073,240,1374,0,0,525,356,10,157,2,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,472,303,10,157,2,0,207,206,0,0,0,0,25,16,9,0,0,0,0,0,0,0,0,0,240,80,1,157,2,0,0,0,0,0,0,0,144,30,0,0,0,114,144,121,11,0,8,3,106,86,9,0,8,3,0,0,0,0,0,0,38,36,2,0,0,0,0,0,0,0,0,0,46,30,3,12,0,1,189,48,91,0,49,696,110,31,461,3,90,0,61,1743,695,147,630,29,242,9136,1388,3160,2703,269,1617
12/14/2018,119900,38891,28401,36857,3869,11882,39823,8946,7349,13511,730,9288,95.4,83.9,97.7,97.8,88,90.5,17408,1001,4000,9394,599,2414,17750,1027,3999,9553,601,2569,18602,1224,4092,9765,683,2838,212,1251,5098,-3640,1090594,230103,23873,27743,68584,273443,1229588,1878725,7423,7423,681,2666,2169,352,1555,0,0,595,581,12,0,1,1,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,560,546,12,0,1,1,120,119,0,0,0,1,6,0,6,0,0,0,25,25,0,0,0,0,409,402,6,0,1,0,0,0,0,0,0,0,65,7,0,0,0,58,139,102,14,0,6,17,136,102,12,0,6,17,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,64,0,0,1,0,63,225,74,101,0,51,723,106,53,490,3,71,0,74,1812,870,180,491,26,245,9235,1551,2846,2660,378,1800
12/21/2018,119902,38284,28364,37797,3636,11822,40450,8290,7183,14823,713,9440,95.1,83.4,95.9,97.9,85.7,91.8,17350,1017,3923,9368,585,2457,17694,1021,3923,9561,586,2604,18602,1224,4092,9765,683,2838,219,1406,4687,-4045,1090550,233106,23133,26870,67402,270450,1227541,1876680,7656,7656,886,2843,2238,367,1322,0,0,509,387,26,93,2,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,457,335,26,93,2,0,130,130,0,0,0,0,15,0,15,0,0,0,79,79,0,0,0,0,233,126,12,93,2,0,0,0,0,0,0,0,66,17,0,0,0,49,204,137,19,42,6,0,202,137,17,42,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,60,33,17,0,0,11,179,78,52,0,49,824,101,40,592,4,88,0,50,1842,753,154,727,27,182,9498,1639,2997,2965,394,1504
12/28/2018,129431,40437,31686,40622,4113,12573,40712,9085,7187,14247,665,9528,97.2,91.8,96.5,99.4,90.6,94.6,17760,1120,3945,9548,619,2528,18077,1124,3950,9701,619,2684,18602,1224,4092,9765,683,2838,255,1222,5155,-3763,1090557,239996,23162,27883,65576,268906,1242161,1891300,7392,7392,978,2956,2422,235,801,0,0,314,289,22,0,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,303,278,22,0,3,0,149,147,0,0,1,0,19,15,4,0,0,0,14,14,0,0,0,0,121,102,17,0,2,0,0,0,0,0,0,0,26,7,0,0,0,18,195,187,5,0,2,0,194,187,5,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,288,83,1,134,0,71,151,47,59,0,45,642,8,26,517,5,86,0,41,1616,622,112,651,26,205,9008,1600,3068,3073,260,1007
1/4/2019,140042,43116,34966,44322,4207,13431,40510,8421,7226,14031,766,10066,96.1,87.9,97.1,97.7,92.9,93.8,17566,1073,3960,9421,633,2479,17883,1076,3975,9535,634,2663,18602,1224,4092,9765,683,2838,294,1353,5781,-2787,1088877,248062,23254,28264,63624,266833,1255443,1904582,7846,7846,722,3295,1956,407,1467,0,0,550,506,13,25,3,3,40,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,0,0,0,3,510,469,13,25,3,0,140,140,0,0,0,0,21,21,0,0,0,0,41,41,0,0,0,0,309,268,13,25,3,0,0,0,0,0,0,0,223,56,0,0,0,167,261,234,12,0,10,5,256,233,8,0,10,5,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,224,144,1,0,0,79,156,50,71,0,35,670,49,24,473,4,120,0,40,2085,1039,122,499,31,393,9931,1761,3417,2455,438,1860
1/11/2019,143009,46808,34446,43598,4249,13908,40552,7007,7406,15116,779,10244,94.6,94.3,97.9,94.2,92.8,91.8,17223,1147,3999,8988,634,2455,17599,1154,4007,9197,634,2607,18604,1224,4094,9765,683,2838,215,917,4561,-2324,1086194,255565,23351,28294,62046,265090,1260415,1909554,7527,7527,555,3062,2293,230,1388,0,0,377,297,32,47,1,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,326,245,32,47,1,0,100,100,0,0,0,0,23,5,18,0,0,0,0,0,0,0,0,0,202,140,13,47,1,0,0,0,0,0,0,0,69,10,0,0,0,59,378,314,21,42,1,0,335,272,19,42,1,0,41,41,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,174,53,0,72,0,49,247,98,79,0,70,1151,156,38,821,10,126,0,76,2395,927,170,983,40,276,9922,1482,3232,3276,270,1663
1/18/2019,142392,46054,35066,42576,4181,14515,41174,8757,7472,14099,841,10005,92.9,88.6,98.6,92.1,95.1,88.7,17049,1077,4028,8915,651,2378,17285,1084,4036,8997,650,2518,18604,1224,4094,9765,683,2838,256,979,6156,-2798,1094164,259615,23501,29469,58091,262152,1267110,1916249,8191,8191,1062,3173,2230,440,1286,0,0,561,500,11,0,1,48,14,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,5,547,491,11,0,1,44,186,186,0,0,0,0,24,24,0,0,0,0,44,0,0,0,0,44,293,281,11,0,1,0,0,0,0,0,0,0,105,19,0,0,0,86,355,322,8,0,4,21,353,322,7,0,4,21,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,200,23,1,89,0,87,228,82,94,0,52,672,128,108,400,8,28,0,43,2121,1074,222,488,32,303,10312,2136,3396,2718,472,1589
1/25/2019,141270,46917,35230,40589,4128,14406,41842,8098,7352,15511,837,10043,90.1,72.4,94.7,90.4,92.6,89.4,16463,880,3867,8677,635,2405,16759,886,3876,8829,633,2536,18604,1224,4094,9765,683,2838,108,1192,5139,-3430,1095083,257380,23980,28599,54316,263169,1262337,1911476,7083,7083,712,2941,1986,431,1013,0,0,523,508,13,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,515,500,13,0,2,0,134,134,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,359,344,13,0,2,0,0,0,0,0,0,0,84,47,0,0,0,37,135,89,8,33,5,0,99,89,5,0,5,0,0,0,0,0,0,0,36,1,3,33,0,0,0,0,0,0,0,0,104,57,12,21,0,13,186,58,70,0,58,592,89,47,340,5,110,0,66,1624,848,150,395,24,207,8707,1560,3091,2380,454,1220
2/1/2019,139013,43938,34957,41859,4141,14118,41549,9750,7298,13504,865,10132,90.7,74.6,92.9,90.9,92.9,92.8,16633,911,3790,8816,637,2479,16864,914,3803,8878,634,2634,18604,1224,4094,9765,683,2838,193,1229,4276,-2390,1096346,257893,23947,28796,51765,263058,1258980,1908119,7146,7146,705,2926,1615,385,1515,0,0,625,580,22,21,2,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,572,527,22,21,2,0,213,213,0,0,0,0,17,9,9,0,0,0,132,132,0,0,0,0,209,173,13,21,2,0,0,0,0,0,0,0,217,114,0,0,0,103,459,451,5,0,3,0,417,410,4,0,3,0,40,40,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,242,145,1,91,0,4,240,61,118,0,61,979,107,36,675,3,158,0,76,2762,1458,182,787,23,311,9908,2163,3108,2402,408,1826
2/8/2019,140200,43890,33487,44847,4307,13669,42113,10373,7504,13736,919,9581,85.9,69.7,84.2,88.5,91.1,85.5,15768,849,3454,8555,624,2287,15989,853,3448,8640,622,2426,18604,1224,4094,9765,683,2838,254,1265,3846,-3215,1099979,258301,23466,30305,52033,262119,1265512,1914651,6210,6210,820,2590,1427,268,1105,0,0,457,366,18,35,1,37,54,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,0,0,0,2,403,314,18,35,1,35,207,207,0,0,0,0,22,13,9,0,0,0,0,0,0,0,0,0,173,94,9,35,1,35,0,0,0,0,0,0,168,62,0,0,0,107,438,424,6,0,1,6,437,424,6,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,266,71,1,130,0,64,184,67,66,0,51,449,39,36,275,2,97,0,49,1962,1029,128,440,16,350,8172,1849,2718,1867,283,1454
2/15/2019,138683,44429,33614,42425,4262,13953,43365,9506,7289,15750,808,10011,85.9,64,85,87.8,87.5,90.2,15711,779,3475,8456,597,2406,15987,784,3478,8568,597,2560,18604,1224,4094,9765,683,2838,266,1191,3915,-2809,1103651,256847,23913,29411,48140,261696,1263026,1912165,7522,7522,485,2915,2519,351,1251,0,0,420,363,7,41,1,9,97,55,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,55,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,55,0,41,0,2,323,308,7,0,1,7,77,77,0,0,0,0,4,0,4,0,0,0,88,88,0,0,0,0,154,143,3,0,1,7,0,0,0,0,0,0,165,84,0,0,0,81,431,412,9,0,3,8,430,411,8,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,10,39,0,41,185,59,68,0,58,623,20,29,520,1,53,0,58,1914,938,122,600,21,233,9436,1423,3037,3119,372,1484
2/22/2019,138379,45022,32855,42733,4223,13546,42878,9811,7636,14961,780,9690,87.1,60,87.2,89.1,86.9,91.6,15890,728,3568,8565,594,2436,16196,735,3572,8697,594,2599,18604,1224,4094,9765,683,2838,138,1114,2558,-2720,1095004,254941,23709,28098,46787,257873,1245153,1894292,5917,5917,522,2279,1677,326,1113,0,0,473,423,0,43,0,7,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,453,402,0,43,0,7,103,103,0,0,0,0,22,15,0,0,0,7,84,84,0,0,0,0,244,201,0,43,0,0,0,0,0,0,0,0,236,117,0,0,0,119,331,317,10,0,4,0,330,317,9,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,109,28,1,73,0,7,182,85,45,0,53,754,203,37,463,1,51,0,45,2085,1174,92,579,18,224,8002,1695,2371,2255,344,1337
3/1/2019,135986,42434,32593,43377,4170,13413,42024,10958,7529,13420,748,9369,87.5,67.7,86,89.6,91,90.4,15990,816,3518,8607,618,2430,16285,829,3522,8746,621,2566,18604,1224,4094,9765,683,2838,182,1362,4198,-3559,1102060,250714,24261,28046,44772,259369,1244705,1893831,7001,7001,321,2770,1957,362,1591,0,0,555,324,3,134,1,93,11,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,2,544,314,3,134,1,91,140,94,0,0,0,46,5,5,0,0,0,0,0,0,0,0,0,0,398,215,3,134,1,45,0,0,0,0,0,0,129,61,0,0,0,68,246,192,9,0,2,43,244,191,8,0,2,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,174,99,3,60,0,12,153,47,52,0,55,653,222,22,288,1,120,0,55,1910,945,89,482,17,377,8911,1265,2859,2439,379,1968
3/8/2019,136369,42721,33054,42528,3946,14121,41088,9490,7320,14364,730,9185,87.6,71.8,86.4,89.5,89,89.2,16020,869,3528,8627,608,2388,16290,879,3539,8735,608,2530,18604,1224,4094,9765,683,2838,199,1086,4200,-3087,1098198,246090,23731,27590,43806,260394,1234493,1883619,6746,6746,1022,2896,1644,268,917,0,0,573,414,9,98,2,51,109,102,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,102,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,102,0,0,0,7,465,312,9,98,2,44,127,127,0,0,0,0,53,9,0,0,0,44,76,76,0,0,0,0,208,100,9,98,2,0,0,0,0,0,0,0,300,102,0,0,0,198,238,230,6,0,1,0,237,230,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,165,29,11,72,0,53,189,42,97,0,51,687,27,36,497,4,123,0,67,2152,843,159,667,21,461,8898,1865,3055,2311,289,1378
