week_ending,LA_JET_1,LA_JET_2,LA_JET_3,M1_M2,M1_M3,M2_M3,GC_JET_1,GC_JET_2,GC_JET_3,M1_M2,M1_M3,M2_M3,NY_JET_1,NY_JET_2,NY_JET_3,M1_M2,M1_M3,M2_M3,LA_SPRD_1,LA_SPRD_2,LA_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,GC_SPRD_1,GC_SPRD_2,GC_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,NY_SPRD_1,NY_SPRD_2,NY_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,CL_1,CL_2,CL_3,CL_M1_M2,CL_M1_M3,CL_M2_M3,HO_1,HO_2,HO_3,HO_M1_M2,HO_M1_M3,HO_M2_M3,LA_NY_1,LA_GC_1,NY_GC_1,LA_NY_2,LA_GC_2,NY_GC_2,LA_NY_3,LA_GC_3,NY_GC_3
2018-02-09,194.06,193.63,192.73,0.4300000000000068,1.3300000000000125,0.9000000000000057,183.77,182.73,182.2,1.0400000000000205,1.5700000000000216,0.5300000000000011,189.66,188.9,188.17,0.7599999999999909,1.490000000000009,0.7300000000000182,0.95,1.29,1.11,-0.3400000000000001,-0.16000000000000014,0.17999999999999994,-9.33,-9.62,-9.42,0.28999999999999915,0.08999999999999986,-0.1999999999999993,-3.44,-3.44,-3.44,0.0,0.0,0.0,61.94,61.68,61.32,0.259999999999998,0.6199999999999974,0.35999999999999943,194.25,193.67,192.9,0.5800000000000125,1.3499999999999943,0.7699999999999818,4.400000000000006,10.289999999999992,5.889999999999986,4.72999999999999,10.900000000000006,6.170000000000016,4.560000000000002,10.530000000000001,5.969999999999999
2018-02-16,188.73,188.7,187.89,0.030000000000001137,0.8400000000000034,0.8100000000000023,178.09,177.61,177.39,0.47999999999998977,0.700000000000017,0.22000000000002728,183.35,182.98,182.52,0.37000000000000455,0.8299999999999841,0.45999999999997954,1.49,1.84,1.48,-0.3500000000000001,0.010000000000000009,0.3600000000000001,-9.15,-9.26,-9.01,0.10999999999999943,-0.14000000000000057,-0.25,-3.89,-3.88,-3.88,-0.010000000000000231,-0.010000000000000231,0.0,60.42,60.27,59.95,0.14999999999999858,0.46999999999999886,0.3200000000000003,187.24,187.04,186.65,0.20000000000001705,0.5900000000000034,0.38999999999998636,5.3799999999999955,10.639999999999986,5.259999999999991,5.719999999999999,11.089999999999975,5.369999999999976,5.369999999999976,10.5,5.130000000000024
2018-02-23,195.79,195.49,194.77,0.29999999999998295,1.0199999999999818,0.7199999999999989,186.29,185.2,184.77,1.0900000000000034,1.5199999999999818,0.4299999999999784,190.83,190.4,189.87,0.4300000000000068,0.960000000000008,0.5300000000000011,1.55,1.68,1.47,-0.1299999999999999,0.08000000000000007,0.20999999999999996,-7.95,-8.61,-8.52,0.6599999999999993,0.5699999999999994,-0.08999999999999986,-3.4,-3.41,-3.42,0.010000000000000231,0.020000000000000018,0.009999999999999787,62.48,62.33,62.03,0.14999999999999858,0.44999999999999574,0.29999999999999716,194.55,194.62,194.25,-0.06999999999999318,0.30000000000001137,0.37000000000000455,4.9599999999999795,9.5,4.5400000000000205,5.090000000000003,10.29000000000002,5.200000000000017,4.900000000000006,10.0,5.099999999999994
2018-03-02,194.46,192.97,192.84,1.490000000000009,1.6200000000000045,0.12999999999999545,185.36,184.57,184.22,0.7900000000000205,1.1400000000000148,0.3499999999999943,189.73,189.59,189.25,0.13999999999998636,0.47999999999998977,0.3400000000000034,1.63,0.28,0.51,1.3499999999999999,1.1199999999999999,-0.22999999999999998,-7.47,-8.12,-8.12,0.6499999999999995,0.6499999999999995,0.0,-3.1,-3.09,-3.09,-0.010000000000000231,-0.010000000000000231,0.0,62.16,62.01,61.69,0.14999999999999858,0.46999999999999886,0.3200000000000003,192.55,192.55,192.41,0.0,0.14000000000001478,0.14000000000001478,4.730000000000018,9.099999999999994,4.369999999999976,3.3799999999999955,8.400000000000006,5.02000000000001,3.5900000000000034,8.620000000000005,5.030000000000001
2018-03-09,194.28,188.46,191.74,5.819999999999993,2.539999999999992,-3.280000000000001,180.23,180.46,180.68,-0.2300000000000182,-0.45000000000001705,-0.21999999999999886,185.18,185.41,185.63,-0.22999999999998977,-0.44999999999998863,-0.21999999999999886,5.31,-0.74,2.32,6.05,2.9899999999999998,-3.0599999999999996,-8.74,-8.74,-8.74,0.0,0.0,0.0,-3.8,-3.79,-3.79,-0.009999999999999787,-0.009999999999999787,0.0,61.7,61.57,61.31,0.13000000000000256,0.39000000000000057,0.259999999999998,188.41,188.85,189.07,-0.4399999999999977,-0.6599999999999966,-0.21999999999999886,9.099999999999994,14.050000000000011,4.950000000000017,3.0500000000000114,8.0,4.949999999999989,6.110000000000014,11.060000000000002,4.949999999999989
2018-03-16,192.39,187.96,192.42,4.429999999999978,-0.030000000000001137,-4.4599999999999795,180.06,180.43,180.68,-0.37000000000000455,-0.6200000000000045,-0.25,185.01,185.34,185.59,-0.3300000000000125,-0.5800000000000125,-0.25,3.23,-1.52,2.69,4.75,0.54,-4.21,-9.1,-9.05,-9.05,-0.049999999999998934,-0.049999999999998934,0.0,-4.14,-4.14,-4.14,0.0,0.0,0.0,61.31,61.35,61.22,-0.03999999999999915,0.09000000000000341,0.13000000000000256,188.61,189.05,189.42,-0.4399999999999977,-0.8099999999999739,-0.3699999999999761,7.3799999999999955,12.329999999999984,4.949999999999989,2.6200000000000045,7.530000000000001,4.909999999999997,6.829999999999984,11.73999999999998,4.909999999999997
2018-03-23,201.49,198.22,201.37,3.2700000000000102,0.12000000000000455,-3.1500000000000057,189.39,189.61,189.66,-0.22000000000002728,-0.27000000000001023,-0.04999999999998295,194.86,195.11,195.19,-0.25,-0.3299999999999841,-0.07999999999998408,3.39,-0.17,2.88,3.56,0.5100000000000002,-3.05,-8.72,-8.77,-8.83,0.049999999999998934,0.10999999999999943,0.0600000000000005,-3.25,-3.28,-3.3,0.029999999999999805,0.04999999999999982,0.020000000000000018,64.16,64.1,63.79,0.060000000000002274,0.36999999999999744,0.30999999999999517,197.42,197.76,198.04,-0.3400000000000034,-0.6200000000000045,-0.28000000000000114,6.6299999999999955,12.100000000000023,5.470000000000027,3.109999999999985,8.609999999999985,5.5,6.180000000000007,11.710000000000008,5.530000000000001
2018-03-30,207.62,205.7,204.38,1.920000000000016,3.240000000000009,1.3199999999999932,194.39,193.55,193.37,0.839999999999975,1.0199999999999818,0.18000000000000682,200.84,200.74,200.66,0.09999999999999432,0.18000000000000682,0.0800000000000125,5.74,3.9,2.65,1.8400000000000003,3.0900000000000003,1.25,-7.5,-8.25,-8.35,0.75,0.8499999999999996,0.09999999999999964,-1.05,-1.06,-1.07,0.010000000000000009,0.020000000000000018,0.010000000000000009,65.03,64.95,64.62,0.0799999999999983,0.4099999999999966,0.3299999999999983,202.02,201.93,201.89,0.09000000000000341,0.13000000000002387,0.040000000000020464,6.780000000000001,13.230000000000018,6.450000000000017,4.9599999999999795,12.149999999999977,7.189999999999998,3.719999999999999,11.009999999999991,7.289999999999992
2018-04-06,202.95,202.11,200.61,0.839999999999975,2.339999999999975,1.5,190.45,189.95,189.49,0.5,0.9599999999999795,0.45999999999997954,195.8,195.56,195.41,0.2400000000000091,0.3900000000000148,0.15000000000000568,5.35,4.76,3.42,0.5899999999999999,1.9299999999999997,1.3399999999999999,-7.15,-7.4,-7.7,0.25,0.5499999999999998,0.2999999999999998,-1.8,-1.79,-1.78,-0.010000000000000009,-0.020000000000000018,-0.010000000000000009,63.1,63.08,62.87,0.020000000000003126,0.23000000000000398,0.21000000000000085,197.74,197.43,197.18,0.3100000000000023,0.5600000000000023,0.25,7.149999999999977,12.5,5.350000000000023,6.550000000000011,12.160000000000025,5.610000000000014,5.200000000000017,11.120000000000005,5.9199999999999875
2018-04-13,211.06,209.47,208.12,1.5900000000000034,2.9399999999999977,1.3499999999999943,199.39,198.06,197.57,1.329999999999984,1.8199999999999932,0.4900000000000091,205.24,204.56,204.21,0.6800000000000068,1.0300000000000011,0.3499999999999943,5.23,4.31,3.3,0.9200000000000008,1.9300000000000006,1.0099999999999998,-6.45,-7.1,-7.25,0.6499999999999995,0.7999999999999998,0.15000000000000036,-0.6,-0.6,-0.61,0.0,0.010000000000000009,0.010000000000000009,66.04,65.98,65.69,0.060000000000002274,0.3500000000000085,0.29000000000000625,206.76,205.9,205.23,0.8599999999999852,1.5300000000000011,0.6700000000000159,5.819999999999993,11.670000000000016,5.850000000000023,4.909999999999997,11.409999999999997,6.5,3.9099999999999966,10.550000000000011,6.640000000000015
2018-04-20,212.63,211.09,210.77,1.539999999999992,1.8599999999999852,0.3199999999999932,201.81,200.96,200.69,0.8499999999999943,1.1200000000000045,0.27000000000001023,208.28,207.94,207.77,0.3400000000000034,0.5099999999999909,0.1699999999999875,4.01,2.83,2.68,1.1799999999999997,1.3299999999999996,0.1499999999999999,-6.8,-7.3,-7.4,0.5,0.6000000000000005,0.10000000000000053,-0.33,-0.32,-0.32,-0.010000000000000009,-0.010000000000000009,0.0,67.58,67.58,67.32,0.0,0.2600000000000051,0.2600000000000051,209.02,208.43,208.1,0.5900000000000034,0.9200000000000159,0.3300000000000125,4.349999999999994,10.819999999999993,6.469999999999999,3.1500000000000057,10.129999999999995,6.97999999999999,3.0,10.080000000000013,7.0800000000000125
2018-04-27,214.86,213.82,213.94,1.0400000000000205,0.9200000000000159,-0.12000000000000455,206.62,205.44,205.12,1.1800000000000068,1.5,0.3199999999999932,212.97,211.06,210.72,1.9099999999999966,2.25,0.3400000000000034,1.79,1.39,1.86,0.40000000000000013,-0.07000000000000006,-0.4700000000000002,-6.45,-7.0,-6.96,0.5499999999999998,0.5099999999999998,-0.040000000000000036,-0.1,-1.37,-1.36,1.27,1.26,-0.010000000000000009,68.14,68.0,67.62,0.14000000000000057,0.519999999999996,0.37999999999999545,214.31,213.0,212.37,1.3100000000000023,1.9399999999999977,0.6299999999999955,1.8900000000000148,8.240000000000009,6.349999999999994,2.759999999999991,8.379999999999995,5.6200000000000045,3.219999999999999,8.819999999999993,5.599999999999994
2018-05-04,214.32,214.06,212.94,0.2599999999999909,1.3799999999999955,1.1200000000000045,205.36,205.13,205.15,0.2300000000000182,0.21000000000000796,-0.020000000000010232,211.33,210.37,210.15,0.960000000000008,1.1800000000000068,0.21999999999999886,1.93,1.99,0.89,-0.06000000000000005,1.04,1.1,-7.03,-6.94,-6.89,-0.08999999999999986,-0.14000000000000057,-0.05000000000000071,-1.06,-1.7,-1.9,0.6399999999999999,0.8399999999999999,0.19999999999999996,68.38,68.24,67.86,0.14000000000000057,0.519999999999996,0.37999999999999545,213.11,212.31,211.99,0.8000000000000114,1.1200000000000045,0.3199999999999932,2.9899999999999807,8.95999999999998,5.969999999999999,3.6899999999999977,8.930000000000007,5.240000000000009,2.789999999999992,7.789999999999992,5.0
2018-05-11,221.82,221.75,220.31,0.06999999999999318,1.509999999999991,1.4399999999999977,212.67,212.4,212.47,0.2699999999999818,0.19999999999998863,-0.06999999999999318,219.78,219.04,218.58,0.7400000000000091,1.1999999999999886,0.45999999999997954,2.05,2.2,0.7,-0.15000000000000036,1.3499999999999999,1.5000000000000002,-7.1,-7.15,-7.15,0.05000000000000071,0.05000000000000071,0.0,0.0,-0.52,-1.03,0.52,1.03,0.51,70.6,70.53,70.24,0.06999999999999318,0.35999999999999943,0.29000000000000625,220.11,219.51,219.32,0.6000000000000227,0.7900000000000205,0.18999999999999773,2.039999999999992,9.150000000000006,7.110000000000014,2.710000000000008,9.349999999999994,6.639999999999986,1.7299999999999898,7.840000000000003,6.110000000000014
2018-05-18,227.18,227.03,225.79,0.15000000000000568,1.3900000000000148,1.240000000000009,218.08,218.02,218.13,0.060000000000002274,-0.04999999999998295,-0.10999999999998522,224.62,224.17,224.07,0.45000000000001705,0.5500000000000114,0.09999999999999432,1.45,1.57,0.23,-0.1200000000000001,1.22,1.34,-7.65,-7.45,-7.44,-0.20000000000000018,-0.20999999999999996,-0.009999999999999787,-1.1,-1.3,-1.5,0.19999999999999996,0.3999999999999999,0.19999999999999996,71.31,71.37,71.15,-0.060000000000002274,0.1599999999999966,0.21999999999999886,226.28,225.62,225.35,0.6599999999999966,0.9300000000000068,0.27000000000001023,2.5600000000000023,9.099999999999994,6.539999999999992,2.8600000000000136,9.009999999999991,6.149999999999977,1.7199999999999989,7.659999999999997,5.939999999999998
2018-05-25,226.69,227.21,226.15,-0.5200000000000102,0.539999999999992,1.0600000000000023,218.58,218.65,218.94,-0.06999999999999318,-0.3599999999999852,-0.28999999999999204,224.64,224.44,224.59,0.19999999999998863,0.04999999999998295,-0.15000000000000568,0.77,1.35,0.0,-0.5800000000000001,0.77,1.35,-7.34,-7.21,-7.21,-0.1299999999999999,-0.1299999999999999,0.0,-1.28,-1.42,-1.57,0.1399999999999999,0.29000000000000004,0.15000000000000013,70.96,70.92,70.61,0.03999999999999204,0.3499999999999943,0.3100000000000023,226.4,226.01,225.95,0.3900000000000148,0.45000000000001705,0.060000000000002274,2.0500000000000114,8.109999999999985,6.059999999999974,2.7700000000000102,8.560000000000002,5.789999999999992,1.5600000000000023,7.210000000000008,5.650000000000006
2018-06-01,220.43,220.89,220.13,-0.45999999999997954,0.30000000000001137,0.7599999999999909,213.0,213.25,213.57,-0.25,-0.5699999999999932,-0.3199999999999932,219.09,218.83,218.75,0.2599999999999909,0.3400000000000034,0.0800000000000125,1.06,1.37,0.29,-0.31000000000000005,0.77,1.08,-6.37,-6.27,-6.26,-0.10000000000000053,-0.11000000000000032,-0.009999999999999787,-0.28,-0.69,-1.08,0.4099999999999999,0.8,0.3900000000000001,66.95,66.85,66.5,0.10000000000000853,0.45000000000000284,0.3499999999999943,219.63,219.78,219.95,-0.15000000000000568,-0.3199999999999932,-0.1699999999999875,1.3400000000000034,7.430000000000007,6.090000000000003,2.059999999999974,7.639999999999986,5.5800000000000125,1.3799999999999955,6.560000000000002,5.180000000000007
2018-06-08,216.64,216.47,216.89,0.1699999999999875,-0.25,-0.4199999999999875,209.57,210.07,210.63,-0.5,-1.0600000000000023,-0.5600000000000023,215.71,215.36,214.98,0.3499999999999943,0.7300000000000182,0.3800000000000239,0.97,0.35,0.35,0.62,0.62,0.0,-6.1,-6.05,-5.9,-0.04999999999999982,-0.1999999999999993,-0.14999999999999947,0.04,-0.76,-1.55,0.8,1.59,0.79,65.34,65.28,65.05,0.060000000000002274,0.29000000000000625,0.23000000000000398,215.3,215.7,216.16,-0.39999999999997726,-0.8599999999999852,-0.46000000000000796,0.9299999999999784,7.069999999999993,6.140000000000015,1.1099999999999852,6.400000000000006,5.2900000000000205,1.9099999999999966,6.259999999999991,4.349999999999994
2018-06-15,215.53,215.27,215.71,0.2599999999999909,-0.18000000000000682,-0.4399999999999977,208.14,208.9,209.45,-0.7600000000000193,-1.3100000000000023,-0.549999999999983,213.52,213.09,212.69,0.4300000000000068,0.8300000000000125,0.4000000000000057,0.74,0.07,0.07,0.6699999999999999,0.6699999999999999,0.0,-6.65,-6.3,-6.2,-0.35000000000000053,-0.4500000000000002,-0.09999999999999964,-1.27,-2.11,-2.96,0.8399999999999999,1.69,0.8500000000000001,66.21,66.07,65.72,0.14000000000000057,0.4899999999999949,0.3499999999999943,215.07,215.37,215.78,-0.30000000000001137,-0.710000000000008,-0.4099999999999966,2.009999999999991,7.390000000000015,5.380000000000024,2.180000000000007,6.3700000000000045,4.189999999999998,3.0200000000000102,6.260000000000019,3.240000000000009
2018-06-22,211.69,211.68,212.16,0.009999999999990905,-0.46999999999999886,-0.47999999999998977,204.69,205.42,206.13,-0.7299999999999898,-1.4399999999999977,-0.710000000000008,209.56,209.09,208.65,0.46999999999999886,0.9099999999999966,0.4399999999999977,0.41,-0.03,-0.01,0.43999999999999995,0.42,-0.019999999999999997,-6.59,-6.29,-6.04,-0.2999999999999998,-0.5499999999999998,-0.25,-1.73,-2.63,-3.52,0.8999999999999999,1.79,0.8900000000000001,66.25,65.76,65.21,0.4899999999999949,1.0400000000000063,0.5500000000000114,211.12,211.43,211.87,-0.3100000000000023,-0.75,-0.4399999999999977,2.1299999999999955,7.0,4.8700000000000045,2.5900000000000034,6.260000000000019,3.670000000000016,3.509999999999991,6.030000000000001,2.5200000000000102
2018-06-29,216.59,216.42,217.12,0.17000000000001592,-0.5300000000000011,-0.700000000000017,209.97,210.63,211.27,-0.6599999999999966,-1.3000000000000114,-0.6400000000000148,215.22,214.88,214.54,0.3400000000000034,0.6800000000000068,0.3400000000000034,0.52,-0.26,-0.16,0.78,0.68,-0.1,-6.1,-6.06,-6.01,-0.040000000000000036,-0.08999999999999986,-0.04999999999999982,-0.85,-1.8,-2.74,0.9500000000000001,1.8900000000000001,0.9400000000000002,71.79,70.37,69.11,1.4200000000000017,2.680000000000007,1.2600000000000051,215.88,216.1,216.73,-0.21999999999999886,-0.8499999999999943,-0.6299999999999955,1.3700000000000045,6.6200000000000045,5.25,1.539999999999992,5.789999999999992,4.25,2.5800000000000125,5.849999999999994,3.269999999999982
2018-07-06,218.5,218.98,219.48,-0.47999999999998977,-0.9799999999999898,-0.5,212.37,212.94,211.54,-0.5699999999999932,0.8300000000000125,1.4000000000000057,216.49,216.19,215.8,0.30000000000001137,0.6899999999999977,0.38999999999998636,0.42,0.29,0.28,0.13,0.13999999999999996,0.009999999999999953,-5.71,-5.75,-7.66,0.040000000000000036,1.9500000000000002,1.9100000000000001,-1.59,-2.49,-3.4,0.9000000000000001,1.8099999999999998,0.9099999999999997,73.71,71.35,68.93,2.3599999999999994,4.779999999999987,2.4199999999999875,216.68,217.32,217.93,-0.6399999999999864,-1.25,-0.6100000000000136,2.009999999999991,6.1299999999999955,4.1200000000000045,2.789999999999992,6.039999999999992,3.25,3.6799999999999784,7.939999999999998,4.260000000000019
2018-07-13,217.55,217.92,218.48,-0.3699999999999761,-0.9299999999999784,-0.5600000000000023,211.3,211.82,210.24,-0.5199999999999818,1.0600000000000023,1.579999999999984,217.57,217.88,219.23,-0.3100000000000023,-1.6599999999999966,-1.3499999999999943,1.14,0.9,0.9,0.23999999999999988,0.23999999999999988,0.0,-5.11,-5.2,-7.35,0.08999999999999986,2.2399999999999993,2.1499999999999995,1.16,0.86,1.64,0.29999999999999993,-0.48,-0.7799999999999999,71.94,70.54,68.84,1.3999999999999915,3.0999999999999943,1.7000000000000028,215.5,216.05,216.64,-0.5500000000000114,-1.1399999999999864,-0.589999999999975,-0.01999999999998181,6.25,6.269999999999982,0.03999999999999204,6.099999999999994,6.060000000000002,-0.75,8.23999999999998,8.98999999999998
2018-07-20,209.83,209.93,210.48,-0.09999999999999432,-0.6499999999999773,-0.549999999999983,203.38,204.04,202.89,-0.6599999999999966,0.4900000000000091,1.1500000000000057,209.41,209.61,211.67,-0.20000000000001705,-2.259999999999991,-2.059999999999974,1.15,0.74,0.74,0.4099999999999999,0.4099999999999999,0.0,-5.3,-5.15,-6.85,-0.14999999999999947,1.5499999999999998,1.6999999999999993,0.73,0.43,1.93,0.3,-1.2,-1.5,68.96,67.7,66.21,1.259999999999991,2.75,1.490000000000009,208.18,208.7,209.21,-0.5199999999999818,-1.0300000000000011,-0.5100000000000193,0.4200000000000159,6.450000000000017,6.030000000000001,0.3199999999999932,5.890000000000015,5.570000000000022,-1.1899999999999977,7.590000000000003,8.780000000000001
2018-07-27,216.04,216.86,217.39,-0.8200000000000216,-1.3499999999999943,-0.5299999999999727,210.78,211.16,210.09,-0.37999999999999545,0.6899999999999977,1.0699999999999932,216.41,217.0,219.02,-0.5900000000000034,-2.6100000000000136,-2.0200000000000102,0.78,1.01,1.01,-0.22999999999999998,-0.22999999999999998,0.0,-4.48,-4.69,-6.29,0.20999999999999996,1.8099999999999996,1.5999999999999996,1.15,1.15,2.64,0.0,-1.4900000000000002,-1.4900000000000002,68.8,67.62,67.23,1.1799999999999926,1.5699999999999932,0.39000000000000057,214.68,215.14,215.75,-0.45999999999997954,-1.0699999999999932,-0.6100000000000136,-0.37000000000000455,5.259999999999991,5.6299999999999955,-0.13999999999998636,5.700000000000017,5.840000000000003,-1.6300000000000239,7.299999999999983,8.930000000000007
2018-08-03,215.61,215.91,216.28,-0.29999999999998295,-0.6699999999999875,-0.37000000000000455,209.43,209.19,207.83,0.2400000000000091,1.5999999999999943,1.3599999999999852,215.56,214.88,214.9,0.6800000000000068,0.6599999999999966,-0.020000000000010232,1.89,1.66,1.66,0.22999999999999998,0.22999999999999998,0.0,-4.3,-5.05,-6.79,0.75,2.49,1.7400000000000002,1.83,0.64,0.27,1.19,1.56,0.37,68.8,67.62,67.2,1.1799999999999926,1.5999999999999943,0.4200000000000017,213.18,213.74,214.26,-0.5600000000000023,-1.079999999999984,-0.5199999999999818,0.05000000000001137,6.180000000000007,6.1299999999999955,1.0300000000000011,6.719999999999999,5.689999999999998,1.3799999999999955,8.449999999999989,7.069999999999993
2018-08-10,214.22,214.08,213.93,0.13999999999998636,0.28999999999999204,0.15000000000000568,208.9,208.25,206.67,0.6500000000000057,2.230000000000018,1.5800000000000125,214.45,214.49,213.25,-0.040000000000020464,1.1999999999999886,1.240000000000009,0.22,-0.22,-0.59,0.44,0.8099999999999999,0.37,-5.1,-6.05,-7.85,0.9500000000000002,2.75,1.7999999999999998,0.45,0.2,-1.27,0.25,1.72,1.47,67.91,67.12,66.73,0.789999999999992,1.1799999999999926,0.39000000000000057,213.51,214.0,214.28,-0.4900000000000091,-0.7700000000000102,-0.28000000000000114,-0.22999999999998977,5.319999999999993,5.549999999999983,-0.4099999999999966,5.8300000000000125,6.240000000000009,0.6800000000000068,7.260000000000019,6.5800000000000125
2018-08-17,212.12,212.15,209.57,-0.030000000000001137,2.5500000000000114,2.5800000000000125,206.56,205.79,203.92,0.7700000000000102,2.640000000000015,1.8700000000000045,211.81,211.63,210.83,0.18000000000000682,0.9799999999999898,0.799999999999983,0.76,0.5,-2.3,0.26,3.0599999999999996,2.8,-4.8,-5.85,-7.95,1.0499999999999998,3.1500000000000004,2.1000000000000005,0.45,-0.01,-1.04,0.46,1.49,1.03,66.12,65.49,65.21,0.6300000000000097,0.9100000000000108,0.28000000000000114,211.01,211.44,211.74,-0.4300000000000068,-0.7300000000000182,-0.30000000000001137,0.3100000000000023,5.560000000000002,5.25,0.5200000000000102,6.360000000000014,5.840000000000003,-1.2600000000000193,5.650000000000006,6.910000000000025
2018-08-24,217.03,216.88,214.72,0.15000000000000568,2.3100000000000023,2.1599999999999966,211.28,210.52,208.82,0.7599999999999909,2.460000000000008,1.700000000000017,216.48,216.34,215.58,0.13999999999998636,0.8999999999999773,0.7599999999999909,0.7,0.21,-2.2,0.49,2.9000000000000004,2.41,-5.05,-6.15,-8.09,1.1000000000000005,3.04,1.9399999999999995,0.15,-0.33,-1.33,0.48,1.48,1.0,67.64,66.93,66.62,0.7099999999999937,1.019999999999996,0.3100000000000023,215.67,216.16,216.5,-0.4900000000000091,-0.8300000000000125,-0.3400000000000034,0.5500000000000114,5.75,5.199999999999989,0.539999999999992,6.359999999999985,5.819999999999993,-0.8600000000000136,5.900000000000006,6.760000000000019
2018-08-31,225.64,224.79,222.29,0.8499999999999943,3.3499999999999943,2.5,218.86,218.14,216.26,0.7200000000000273,2.6000000000000227,1.8799999999999955,223.41,223.83,222.83,-0.4200000000000159,0.5799999999999841,1.0,1.75,0.59,-2.03,1.1600000000000001,3.78,2.6199999999999997,-5.03,-6.06,-8.05,1.0299999999999994,3.0200000000000005,1.990000000000001,-0.49,-0.37,-1.49,-0.12,1.0,1.12,69.39,69.02,68.71,0.37000000000000455,0.6800000000000068,0.3100000000000023,223.16,223.68,223.99,-0.5200000000000102,-0.8300000000000125,-0.3100000000000023,2.2299999999999898,6.779999999999973,4.549999999999983,0.9599999999999795,6.650000000000006,5.690000000000026,-0.5400000000000205,6.030000000000001,6.570000000000022
2018-09-07,224.34,221.84,222.02,2.5,2.319999999999993,-0.18000000000000682,218.12,216.36,215.03,1.759999999999991,3.0900000000000034,1.3300000000000125,223.32,222.83,222.65,0.4899999999999807,0.6699999999999875,0.18000000000000682,0.42,-2.21,-2.21,2.63,2.63,0.0,-5.8,-7.7,-9.2,1.9000000000000004,3.3999999999999995,1.4999999999999991,-0.6,-1.23,-1.58,0.63,0.9800000000000001,0.3500000000000001,68.53,68.26,68.04,0.269999999999996,0.4899999999999949,0.21999999999999886,222.91,223.17,223.35,-0.2599999999999909,-0.4399999999999977,-0.18000000000000682,1.0200000000000102,6.219999999999999,5.199999999999989,-0.9900000000000091,5.47999999999999,6.469999999999999,-0.6299999999999955,6.990000000000009,7.6200000000000045
2018-09-14,223.72,222.18,221.81,1.539999999999992,1.9099999999999966,0.37000000000000455,217.74,216.08,214.63,1.6599999999999966,3.1100000000000136,1.450000000000017,223.19,223.04,222.67,0.15000000000000568,0.5200000000000102,0.37000000000000455,-0.15,-1.96,-2.59,1.81,2.44,0.6299999999999999,-6.12,-8.06,-9.77,1.9400000000000004,3.6499999999999995,1.709999999999999,-0.67,-1.1,-1.73,0.43000000000000005,1.06,0.6299999999999999,68.95,68.76,68.65,0.18999999999999773,0.29999999999999716,0.10999999999999943,223.2,223.53,223.8,-0.3300000000000125,-0.6000000000000227,-0.27000000000001023,0.5300000000000011,5.97999999999999,5.449999999999989,-0.8599999999999852,6.099999999999994,6.9599999999999795,-0.8599999999999852,7.180000000000007,8.039999999999992
2018-09-21,221.25,221.6,220.79,-0.3499999999999943,0.46000000000000796,0.8100000000000023,215.64,215.02,213.79,0.6199999999999761,1.8499999999999943,1.2300000000000182,221.42,221.63,221.71,-0.21000000000000796,-0.29000000000002046,-0.0800000000000125,-1.8,-1.86,-3.03,0.06000000000000005,1.2299999999999998,1.1699999999999997,-7.4,-8.44,-10.03,1.0399999999999991,2.629999999999999,1.5899999999999999,-1.62,-1.83,-2.12,0.20999999999999996,0.5,0.29000000000000004,70.29,69.95,69.74,0.3400000000000034,0.5500000000000114,0.21000000000000796,222.85,223.24,223.65,-0.3900000000000148,-0.8000000000000114,-0.4099999999999966,-0.1699999999999875,5.610000000000014,5.780000000000001,-0.030000000000001137,6.579999999999984,6.609999999999985,-0.9200000000000159,7.0,7.920000000000016
2018-09-28,229.81,230.81,230.4,-1.0,-0.5900000000000034,0.4099999999999966,224.06,224.11,223.38,-0.05000000000001137,0.6800000000000068,0.7300000000000182,228.85,230.16,230.14,-1.3100000000000023,-1.289999999999992,0.020000000000010232,-1.99,-1.39,-2.07,-0.6000000000000001,0.07999999999999985,0.6799999999999999,-7.74,-8.09,-9.08,0.34999999999999964,1.3399999999999999,0.9900000000000002,-2.95,-2.04,-2.32,-0.9100000000000001,-0.6300000000000003,0.2799999999999998,72.26,72.06,71.88,0.20000000000000284,0.38000000000000966,0.18000000000000682,231.32,231.56,231.96,-0.2400000000000091,-0.6400000000000148,-0.4000000000000057,0.960000000000008,5.75,4.789999999999992,0.6500000000000057,6.699999999999989,6.049999999999983,0.2600000000000193,7.02000000000001,6.759999999999991
2018-10-05,239.76,239.39,240.29,0.37000000000000455,-0.5300000000000011,-0.9000000000000057,233.2,232.66,233.41,0.539999999999992,-0.21000000000000796,-0.75,238.58,239.6,239.5,-1.0199999999999818,-0.9199999999999875,0.09999999999999432,-1.42,-2.1,-0.96,0.6800000000000002,-0.45999999999999996,-1.1400000000000001,-7.98,-8.83,-7.84,0.8499999999999996,-0.14000000000000057,-0.9900000000000002,-2.6,-1.89,-1.75,-0.7100000000000002,-0.8500000000000001,-0.1399999999999999,75.12,74.99,74.86,0.13000000000000966,0.2600000000000051,0.12999999999999545,240.89,241.27,241.57,-0.3800000000000239,-0.6800000000000068,-0.29999999999998295,1.1799999999999784,6.560000000000002,5.380000000000024,-0.21000000000000796,6.72999999999999,6.939999999999998,0.789999999999992,6.8799999999999955,6.090000000000003
